Request Id,request_e2e_time,request_e2e_time_normalized,request_execution_time,request_execution_time_normalized,request_model_execution_time,request_model_execution_time_normalized,request_preemption_time,request_scheduling_delay,request_execution_plus_preemption_time,request_execution_plus_preemption_time_normalized,prefill_e2e_time,prefill_time_execution_plus_preemption,prefill_time_execution_plus_preemption_normalized,decode_time_execution_plus_preemption_normalized,request_inter_arrival_delay,request_num_tokens,request_num_prefill_tokens,request_num_decode_tokens,request_pd_ratio,request_num_restarts
60,75.41111681699883,0.14728733753320083,29.64208512236379,0.057894697504616774,29.64208512236379,0.057894697504616774,0.0,45.76903169463233,29.64208512236379,0.057894697504616774,46.37691614066196,0.6078844460296295,0.00029681857716290505,0.05670742319597044,6.0,2560,2048,512,4.0,0
61,74.88339719201643,0.1462566351406571,29.957064050064446,0.05850989072278212,29.957064050064446,0.05850989072278212,0.0,44.926333141949286,29.957064050064446,0.05850989072278212,45.59016651083154,0.6638333688822513,0.00032413738714953677,0.05721334117418925,2.0433011609204783,2560,2048,512,4.0,0
62,73.78646004518731,0.14411417977575647,29.957064050064464,0.058509890722782155,29.957064050064464,0.058509890722782155,0.0,43.829395995120166,29.957064050064464,0.058509890722782155,44.493303152002426,0.6639071568822601,0.00032417341644641606,0.05721319705700173,1.6281441403349248,2560,2048,512,4.0,0
63,72.00924180802237,0.14064305040629368,29.955782610064468,0.05850738791028216,29.955782610064468,0.05850738791028216,0.0,42.053459197955206,29.955782610064468,0.05850738791028216,42.65128299376407,0.5978237958088641,0.00029190615029729694,0.057339763309098235,2.307917578670768,2560,2048,512,4.0,0
64,71.6409486248399,0.13992372778289042,29.95578261006449,0.058507387910282205,29.95578261006449,0.058507387910282205,0.0,41.68516601477273,29.95578261006449,0.058507387910282205,42.26337937162921,0.5782133568564802,0.00028233074065257824,0.05737806494767711,3.7011334692950157,2560,2048,512,4.0,0
65,75.4317327803901,0.16117891619741476,30.1651793308004,0.06445551139059914,30.1651793308004,0.06445551139059914,0.5306653020236922,44.73588814756316,30.69584463282409,0.06558941160859849,45.32050870441962,0.5846205568564642,0.00027945533310538444,0.06434022238455231,2.9922176644886775,2560,2048,512,4.0,1
66,77.95242224773109,0.1522508247025998,29.976475574889086,0.05854780385720525,29.976475574889086,0.05854780385720525,0.0,47.975946672839186,29.976475574889086,0.05854780385720525,48.62356158972146,0.6476149168822758,0.0003162182211339237,0.05728293097267506,0.520258515021311,2560,2048,512,4.0,0
67,78.40104613159666,0.15312704322577472,29.97125778688908,0.058537612865017734,29.97125778688908,0.058537612865017734,0.0,48.42978834470473,29.97125778688908,0.058537612865017734,49.071833181586996,0.6420448368822633,0.00031349845550891764,0.05728361904298762,0.06525350964028576,2560,2048,512,4.0,0
68,78.16241586598515,0.15266096848825225,29.97644546688907,0.05854774505251772,29.97644546688907,0.05854774505251772,0.0,48.18597039909319,29.97644546688907,0.05854774505251772,48.82587355597549,0.6399031568822977,0.00031245271332143443,0.05729793419923762,0.7579960871173341,2560,2048,512,4.0,0
69,78.05702770130418,0.15245513222910972,29.981423546889065,0.058557467865017705,29.981423546889065,0.058557467865017705,0.0,48.07560415441222,29.981423546889065,0.058557467865017705,48.71415395129449,0.6385497968822733,0.0003117918930089225,0.05731030029298767,0.6232416661868143,2560,2048,512,4.0,0
70,78.09596869507273,0.15253118885756392,29.983944826889058,0.05856239224001769,29.983944826889058,0.05856239224001769,0.0,48.11202386818074,29.983944826889058,0.05856239224001769,48.72786425933158,0.6158403911508401,0.00030070331599162115,0.057359578976056924,0.4739344277372908,2560,2048,512,4.0,0
71,76.98100787527962,0.21503074825497098,30.496528293204545,0.08518583322124175,30.496528293204545,0.08518583322124175,0.2894538011038321,46.19502578096832,30.785982094308377,0.08599436339192285,46.771406017824816,0.5763802368564939,0.00026175305942620065,0.08438436273032067,5.726242610506915,2560,2048,512,4.0,1
